Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
45	1444	1064	1249	121	109	151	59	76	255	153	30	47	
46	1494	1115	1273	121	109	230	68	81	166	153	30	14	
47	1445	1035	1235	121	109	230	59	76	255	38	30	14	
48	1464	1055	1269	121	109	230	74	231	240	153	30	14	
49	1445	1055	1276	121	109	226	68	81	166	153	134	14	
50	1495	1085	1264	121	109	230	68	76	255	38	30	14	
51	1465	1105	1250	121	109	230	74	231	255	153	30	8	
52	1445	1095	1245	121	109	230	68	76	255	38	30	14	
53	1503	1124	1280	235	104	190	59	76	255	38	30	14	
54	1445	1005	1294	121	217	230	68	76	255	153	30	8	
55	1505	1074	1285	121	109	229	74	76	255	153	30	53	
56	1454	1054	1270	235	109	230	74	76	255	38	20	14	
57	1494	1125	1295	121	109	151	68	76	240	153	30	47	
58	1435	1084	1276	121	109	151	74	76	240	153	30	47	
59	1424	1124	1282	121	109	230	59	76	240	153	30	47	
60	1455	1145	1330	121	109	222	74	76	255	38	30	8	
61	1474	1123	1328	121	109	151	59	76	255	153	30	14	
62	1544	1115	1312	121	109	222	55	76	240	153	30	8	
63	1504	1175	1319	121	109	222	55	76	240	153	30	8	
64	1535	1125	1312	121	109	230	59	76	240	38	30	14	
65	1475	1125	1327	121	109	151	74	76	255	153	30	47	
66	1435	1135	1319	121	104	230	74	76	255	153	30	14	
67	1505	1175	1282	121	104	230	59	76	240	153	30	47	
68	1544	1205	1321	121	109	230	59	76	255	38	30	8	
69	1475	1175	1331	121	109	230	74	76	240	38	30	8	
70	1504	1135	1333	121	109	230	74	76	240	38	30	8	
71	1594	1175	1332	121	115	222	57	76	255	153	30	14	
72	1494	1135	1305	121	104	230	59	76	255	38	30	8	
73	1485	1215	1352	118	115	222	74	76	240	153	30	24	
74	1525	1145	1318	121	104	222	74	76	240	153	30	14	
75	1433	1125	1312	121	115	222	74	76	240	153	30	14	
76	1445	1144	1328	121	109	230	74	76	240	153	30	14	
77	1444	1175	1333	125	109	222	74	76	240	153	30	14	
78	1464	1144	1332	121	109	222	59	76	240	153	30	14	
79	1465	1205	1352	121	104	233	59	76	255	153	30	47	
80	1505	1264	1360	121	109	230	59	76	240	153	30	24	
81	1465	943	1320	121	115	230	59	76	255	153	30	14	
82	1485	964	1325	121	115	230	59	76	255	153	30	14	
83	1474	1105	1347	121	115	230	74	76	240	153	30	14	
84	1505	1205	1335	118	109	230	59	76	240	153	30	47	
85	1444	1174	1333	118	217	220	59	76	255	153	30	47	
86	1435	1175	1336	118	109	230	59	76	255	153	30	14	
87	1473	1175	1345	121	109	223	59	76	255	153	30	14	
88	1535	1235	1368	118	115	223	59	76	255	153	30	14	
89	1445	1265	1345	121	109	230	59	76	240	153	30	14	
90	1503	1234	1347	118	109	222	59	76	255	153	30	47	
91	1485	1225	1343	121	109	230	59	76	240	153	30	47	
92	1435	1225	1338	118	109	222	59	76	255	153	30	47	
93	1485	1175	1340	121	115	220	59	76	255	153	30	47	
94	1484	1175	1340	121	109	230	59	76	255	153	30	47	
95	1464	1225	1336	121	109	230	59	76	255	153	30	14	
96	1485	1165	1336	121	115	222	59	76	255	153	30	47	
97	1485	1215	1338	121	109	222	59	76	255	153	30	47	
98	1445	1255	1356	121	109	230	59	71	255	153	30	14	
99	1484	1215	1349	121	115	220	59	76	240	150	30	14	
100	1444	1235	1354	121	115	222	59	76	255	153	30	14	
