Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
83	1754	1405	1607	172	72	146	5	18	221	224	18	4	
84	1755	1464	1624	172	72	146	5	18	221	224	18	4	
85	1715	1435	1618	172	72	146	5	18	221	224	18	4	
86	1755	1465	1625	172	72	146	5	18	221	224	18	4	
87	1715	1475	1624	172	72	133	5	18	221	224	18	4	
88	1755	1464	1622	175	72	133	4	18	221	224	18	4	
89	1795	1303	1622	172	72	146	5	18	221	224	18	4	
90	1754	1444	1622	172	72	153	5	18	221	224	18	4	
91	1775	1425	1629	172	72	153	5	18	221	224	18	4	
92	1735	1485	1636	172	72	133	57	43	221	224	18	4	
93	1735	1435	1636	172	72	146	5	18	219	225	18	4	
94	1755	1385	1632	172	72	146	5	18	219	225	18	4	
95	1764	1485	1649	172	72	146	5	18	219	225	18	4	
96	1733	1415	1639	172	72	146	5	18	219	224	18	4	
97	1765	1345	1630	172	72	146	5	18	221	224	10	4	
98	1735	1375	1607	172	72	153	5	18	221	224	18	4	
99	1775	1325	1603	172	72	153	5	18	213	224	18	4	
100	1734	1385	1602	172	72	153	5	18	221	224	18	4	
