Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
34	1494	1165	1336	144	51	172	25	114	224	243	29	86	
35	1485	1135	1328	144	51	172	25	114	224	243	29	86	
36	1485	1175	1327	144	51	184	25	130	136	240	19	57	
37	1495	1175	1325	144	51	172	25	114	224	243	29	86	
38	1515	1164	1332	144	51	172	25	114	224	243	29	86	
39	1484	1164	1328	144	148	224	91	130	136	253	19	86	
40	1554	1194	1338	144	51	172	25	114	224	243	29	86	
41	1485	1185	1334	167	51	224	81	130	224	253	29	86	
42	1535	1165	1340	167	51	224	81	130	224	253	29	86	
43	1443	1205	1334	167	51	229	91	127	224	253	29	86	
44	1505	1195	1336	167	51	229	25	118	224	253	29	86	
45	1445	1195	1328	144	51	224	91	114	224	253	96	86	
46	1443	1175	1322	167	51	229	91	127	224	253	29	86	
47	1442	1175	1326	144	148	184	25	118	234	253	37	86	
48	1465	1215	1330	144	148	184	25	118	234	253	37	86	
49	1443	1215	1327	144	148	184	25	118	224	253	29	86	
50	1445	1215	1341	144	148	185	25	118	234	253	37	86	
51	1485	1234	1344	167	148	229	91	104	224	253	29	86	
52	1484	1145	1336	167	51	224	91	121	136	246	90	86	
53	1484	1085	1330	144	148	224	25	118	234	253	29	57	
54	1495	1075	1342	144	148	224	25	118	234	253	29	57	
55	1505	1184	1335	167	51	224	91	120	234	253	96	57	
56	1535	1195	1363	144	51	224	25	118	234	253	29	57	
57	1535	1045	1360	144	51	224	25	118	234	253	29	57	
58	1534	1045	1366	144	51	133	25	118	234	253	29	57	
59	1525	995	1382	144	51	133	25	118	234	253	29	57	
60	1534	1255	1380	144	51	224	25	118	234	253	29	57	
61	1545	1255	1393	144	51	133	25	118	234	253	29	57	
62	1545	1215	1378	144	51	133	25	118	234	253	29	57	
63	1525	1235	1378	144	148	224	25	118	234	253	29	57	
64	1525	1234	1378	144	51	224	25	118	234	253	29	86	
65	1525	1255	1385	144	51	133	25	118	234	253	38	57	
66	1584	1245	1377	144	51	224	25	118	234	253	29	88	
67	1504	1235	1390	150	51	133	91	110	127	253	19	55	
68	1535	1215	1392	144	148	224	25	118	232	253	38	57	
69	1524	1235	1400	144	51	133	25	118	127	253	19	55	
70	1585	1235	1399	150	148	224	25	118	127	253	19	55	
71	1574	1195	1399	144	51	133	25	118	127	253	19	55	
72	1591	1165	1406	144	144	224	25	118	230	253	19	55	
73	1601	1165	1408	144	148	133	25	118	127	253	19	55	
74	1575	1145	1406	144	51	133	25	130	134	253	19	55	
75	1593	1155	1403	144	51	133	25	118	127	253	19	55	
76	1573	1255	1412	144	51	133	25	118	127	253	19	55	
77	1585	1235	1421	144	51	133	25	130	141	253	19	55	
78	1585	1304	1439	144	51	227	91	112	234	253	19	57	
79	1595	1204	1437	144	51	224	25	112	234	253	19	57	
80	1575	1215	1433	144	51	133	25	112	230	253	19	65	
81	1565	1244	1436	144	51	133	25	118	127	246	19	57	
82	1585	1285	1454	144	51	224	25	118	234	253	19	55	
83	1575	1295	1453	144	51	224	91	121	136	253	19	65	
84	1594	1295	1468	144	51	133	25	112	230	253	19	65	
85	1615	1305	1484	144	51	133	25	112	230	253	28	55	
86	1583	1325	1490	144	51	133	25	112	230	253	28	55	
87	1594	1295	1498	144	51	224	91	118	230	253	19	55	
88	1615	1325	1500	144	51	133	31	110	127	246	19	55	
89	1595	1085	1489	144	51	224	91	112	127	246	19	55	
90	1625	1125	1498	144	51	224	25	118	238	253	19	57	
91	1615	1355	1503	144	51	133	31	110	230	253	19	55	
92	1595	1355	1490	144	51	133	31	110	230	253	19	55	
93	1625	1265	1494	144	51	228	25	118	224	253	19	55	
94	1594	1275	1489	144	51	133	25	118	234	253	19	57	
95	1615	1285	1485	144	51	224	25	118	230	253	17	55	
96	1595	1284	1489	144	51	224	25	118	230	253	19	57	
97	1575	1265	1480	144	51	224	25	110	224	253	19	65	
98	1594	1305	1488	144	51	224	25	118	230	253	28	57	
99	1595	1305	1505	144	51	133	25	118	230	253	17	55	
100	1585	1351	1500	144	51	133	25	112	230	253	37	57	
