Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
37	1425	985	1189	92	18	182	161	66	232	16	64	35	
38	1484	985	1217	92	129	182	21	57	232	186	64	35	
39	1525	925	1225	248	18	234	178	57	239	16	64	29	
40	1445	965	1258	147	96	182	103	57	229	186	64	35	
41	1485	994	1265	248	18	234	21	53	232	186	64	29	
42	1445	1034	1268	147	18	182	178	57	229	186	43	81	
43	1534	954	1282	147	96	182	21	57	229	186	64	35	
44	1525	905	1288	147	18	182	161	57	239	16	43	81	
45	1435	984	1274	85	18	182	178	57	229	186	64	35	
46	1465	1085	1290	147	96	182	161	57	126	14	43	29	
47	1544	1084	1297	85	18	182	178	57	229	186	64	35	
48	1554	1085	1293	85	18	226	161	57	239	186	43	35	
49	1625	1105	1299	147	96	236	103	57	229	186	64	35	
50	1625	1105	1326	148	93	137	204	66	229	186	64	29	
51	1594	1175	1324	85	18	182	178	57	229	186	64	35	
52	1555	1125	1308	147	96	182	21	57	124	186	64	35	
53	1505	985	1306	147	93	182	21	57	124	186	64	29	
54	1575	995	1303	85	18	182	21	57	229	36	64	81	
55	1575	985	1307	246	106	182	178	66	232	253	43	35	
56	1585	1094	1327	147	96	236	178	57	229	186	64	35	
57	1525	1105	1315	147	18	182	103	57	229	186	59	35	
58	1554	1083	1302	147	96	182	103	57	229	186	59	35	
59	1524	1104	1299	148	96	174	21	60	229	186	64	29	
60	1455	1143	1309	147	96	236	181	66	229	186	54	81	
61	1515	1055	1322	139	18	182	102	57	229	186	59	35	
62	1535	1115	1293	147	23	236	103	57	229	186	59	29	
63	1525	1095	1297	246	13	236	103	52	229	186	43	35	
64	1495	1074	1310	147	96	236	178	57	219	186	64	35	
65	1534	1104	1322	147	23	236	103	57	234	186	43	35	
66	1524	1145	1316	85	23	236	103	57	229	36	64	81	
67	1525	1085	1309	147	18	174	161	57	235	186	64	29	
68	1555	1105	1333	147	127	236	21	57	239	186	64	29	
69	1534	1135	1333	147	23	182	178	57	229	186	64	29	
70	1555	1135	1333	147	18	236	21	60	229	186	57	23	
71	1625	1144	1347	147	96	182	103	60	229	186	57	29	
72	1595	1125	1345	147	18	236	21	60	229	186	57	23	
73	1595	1125	1372	147	18	236	21	60	124	186	57	23	
74	1585	1105	1377	147	96	236	21	57	234	186	59	35	
75	1585	1135	1363	147	23	182	103	100	229	186	64	29	
76	1555	1174	1358	147	96	182	21	57	229	186	64	29	
77	1515	1174	1360	147	23	182	21	57	229	186	57	81	
78	1525	1135	1352	153	23	182	103	100	229	185	64	29	
79	1555	1145	1355	147	18	182	106	57	229	36	64	29	
80	1575	1164	1342	150	18	236	103	57	229	177	64	22	
81	1595	1135	1349	147	18	236	21	60	181	186	43	29	
82	1535	1155	1373	147	18	236	21	60	181	177	43	29	
83	1574	1125	1375	147	18	182	103	60	229	186	59	29	
84	1585	1144	1369	147	18	182	103	57	229	181	64	29	
85	1575	1124	1369	147	18	236	21	60	229	177	43	29	
86	1595	1145	1376	146	18	236	21	57	229	186	64	29	
87	1614	1165	1379	147	18	182	21	57	181	177	64	29	
88	1591	1125	1375	147	18	182	178	57	229	186	59	29	
89	1595	1165	1367	146	18	182	178	57	229	186	64	35	
90	1555	1095	1362	147	18	236	21	57	181	177	64	29	
91	1565	1135	1346	147	18	182	21	57	229	177	64	29	
92	1575	1125	1372	147	18	182	21	57	234	186	64	29	
93	1614	1165	1369	147	18	238	21	100	181	177	64	29	
94	1624	1195	1376	147	18	182	178	57	229	185	64	29	
95	1535	1135	1367	147	18	182	21	100	229	186	43	29	
96	1554	1125	1373	146	18	182	21	57	229	185	64	29	
97	1585	1155	1381	147	96	182	178	57	229	186	43	29	
98	1594	1085	1394	147	18	182	21	100	229	182	43	29	
99	1585	1055	1385	147	18	182	21	57	229	186	64	29	
100	1595	1035	1385	147	18	182	103	57	229	186	43	29	
