Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
39	1705	1052	1420	71	8	85	161	130	193	234	61	73	
40	1715	1057	1429	71	8	207	68	21	199	253	61	73	
41	1715	1075	1448	88	8	85	161	21	199	234	61	73	
42	1773	1225	1440	71	8	85	68	21	229	253	61	73	
43	1755	1174	1443	71	8	85	68	21	229	253	61	73	
44	1772	1235	1468	225	8	123	68	21	229	253	61	73	
45	1754	1167	1475	71	8	85	68	21	229	253	61	73	
46	1764	1114	1491	71	8	85	68	21	199	234	61	63	
47	1795	1104	1509	225	8	122	68	21	229	253	12	73	
48	1755	1165	1517	71	8	85	68	21	229	253	61	73	
49	1743	1164	1509	225	8	120	128	21	199	234	61	63	
50	1805	1265	1510	71	8	85	68	21	202	253	61	73	
51	1822	1215	1517	71	8	214	68	21	202	253	61	73	
52	1755	1145	1523	71	8	214	68	21	229	253	61	73	
53	1822	1235	1545	77	104	85	68	21	193	253	61	73	
54	1808	1255	1540	71	8	85	68	21	202	253	61	73	
55	1805	1325	1545	88	8	120	68	21	229	253	12	69	
56	1824	1255	1563	88	8	120	68	21	229	253	12	69	
57	1855	1225	1561	71	8	214	68	21	229	253	61	69	
58	1812	1355	1569	225	8	120	68	21	229	253	12	69	
59	1845	1345	1565	71	9	120	68	21	229	234	12	73	
60	1824	1284	1582	71	9	120	68	21	229	253	12	73	
61	1945	1355	1591	71	8	85	68	21	202	253	12	73	
62	1955	1354	1617	71	8	85	68	21	202	253	12	73	
63	1934	1344	1625	88	8	120	68	21	202	253	12	73	
64	1895	1385	1650	225	8	206	68	21	229	253	12	69	
65	1915	1415	1661	71	9	85	68	13	229	253	12	73	
66	1931	1415	1649	71	9	85	68	13	229	253	12	73	
67	1912	1435	1638	71	9	85	68	13	229	253	12	73	
68	1914	1374	1640	71	9	85	68	13	229	253	12	73	
69	1915	1465	1684	71	98	120	68	21	238	253	96	61	
70	1912	1485	1697	71	9	85	68	13	229	253	12	73	
71	1885	1444	1679	77	9	85	65	21	229	253	12	73	
72	1934	1444	1682	71	9	120	75	13	193	253	12	73	
73	1933	1145	1666	71	9	120	75	13	193	253	12	73	
74	1915	1434	1679	71	8	120	68	13	193	253	12	73	
75	1932	1125	1672	71	7	214	161	13	193	253	12	73	
76	1895	1235	1671	77	9	120	68	13	193	253	12	73	
77	1895	1175	1665	77	9	120	128	21	229	253	12	73	
78	1885	1175	1673	79	8	120	68	15	229	253	12	69	
79	1883	1254	1680	77	9	120	68	21	229	246	12	69	
80	1885	1104	1688	77	9	120	68	21	229	253	12	69	
81	1894	1175	1676	77	9	120	68	21	186	246	12	67	
82	1914	1105	1666	77	9	120	68	21	186	246	12	67	
83	1894	1135	1660	88	8	215	68	21	186	246	12	67	
84	1914	1395	1679	77	9	120	68	21	229	253	12	61	
85	1865	1375	1688	88	8	214	161	21	229	253	12	73	
86	1884	1405	1677	77	9	120	68	21	238	253	12	61	
87	1865	1395	1689	88	98	120	68	29	229	253	12	73	
88	1885	1443	1698	88	7	214	68	18	229	253	12	61	
89	1865	1375	1694	77	8	120	68	21	229	253	12	63	
90	1864	1355	1706	77	9	120	68	21	238	253	12	69	
91	1895	1445	1701	71	8	120	59	21	186	246	12	73	
92	1913	1445	1704	88	8	120	68	21	229	253	12	73	
93	1914	1435	1704	71	8	120	59	21	186	246	12	73	
94	1885	1525	1709	77	8	120	68	21	229	253	2	67	
95	1885	1435	1713	70	9	215	68	21	229	253	12	61	
96	1894	1495	1721	71	8	120	68	21	229	253	2	67	
97	1884	1474	1736	79	8	120	68	21	232	253	12	61	
98	1894	1215	1722	77	8	214	68	21	229	253	2	61	
99	1885	1265	1717	77	2	120	68	21	229	253	12	61	
100	1885	1485	1726	77	9	120	68	21	232	253	12	61	
