Generation	Max Fitness	Min Fitness	Avg Fitness	maxHp	hpRegen	baseDmg	critRate	critDmg	hitRate	dodgeRate	blockRate	blockPower
73	1555	1144	1348	111	29	160	80	56	170	243	113	33	
74	1574	1175	1343	238	53	208	83	27	198	249	96	33	
75	1574	1214	1348	111	116	162	136	56	170	249	90	33	
76	1505	1245	1362	117	53	208	83	66	170	249	96	59	
77	1625	1175	1351	111	29	160	80	27	170	249	96	33	
78	1625	1195	1351	111	29	160	80	27	170	249	96	33	
79	1575	1225	1356	111	29	160	80	27	170	249	96	33	
80	1525	1225	1351	238	116	172	83	27	158	253	96	33	
81	1551	1195	1361	117	41	215	129	56	158	253	105	33	
82	1515	1234	1363	117	116	172	83	27	170	249	105	33	
83	1485	1235	1357	117	116	172	83	19	158	249	96	33	
84	1535	1214	1370	117	53	172	129	66	158	210	96	33	
85	1505	1165	1370	117	222	160	83	66	170	253	105	59	
86	1525	1185	1369	201	116	160	83	66	170	249	105	33	
87	1554	1225	1385	117	41	160	83	56	158	249	105	33	
88	1534	1195	1380	201	116	172	129	19	158	249	105	33	
89	1643	1195	1384	117	53	208	90	56	170	249	96	33	
90	1555	1264	1392	201	116	170	83	56	170	249	105	33	
91	1575	1235	1390	117	116	160	83	56	158	249	105	33	
92	1585	1265	1398	117	116	160	129	27	198	249	105	33	
93	1623	1255	1402	117	31	208	83	27	170	249	105	33	
94	1615	1255	1414	201	222	172	83	66	198	249	107	31	
95	1585	1215	1419	117	116	160	83	27	170	249	96	33	
96	1595	1235	1418	238	31	172	83	19	170	249	105	33	
97	1594	1245	1420	117	116	160	129	27	170	249	105	33	
98	1585	1255	1422	124	53	160	83	27	170	253	105	31	
99	1575	1235	1429	201	116	172	129	56	170	253	105	31	
100	1575	1285	1442	124	53	160	83	27	170	253	105	33	
